06956	Adco Καλσόν 40Den 07700 Glace No 3	1729			
06957	Adco Καλσόν 40Den 07700 Glace No 4	1729			
06958	Adco Καλσόν 40Den 07700 Glace No 5	1729			
06959	Adco Καλσόν 40Den 07700 Visone No 1	1729			
06960	Adco Καλσόν 40Den 07700 Visone No 2	1729			
06961	Adco Καλσόν 40Den 07700 Visone No 3	1729			
06962	Adco Καλσόν 40Den 07700 Visone No 4	1729			
06963	Adco Καλσόν 40Den 07700 Visone No 5	1729			
06964	Adco Καλσόν 40Den 07700 Miele No 1	1729			
06965	Adco Καλσόν 40Den 07700 Miele No 2	1729			
06966	Adco Καλσόν 40Den 07700 Miele No 3	1729			
06967	Adco Καλσόν 40Den 07700 Miele No 4	1729			
06968	Adco Καλσόν 40Den 07700 Miele No 5	1729			
06982	Adco Καλσόν 140Den Nero 1 07720	1729			
06983	Adco Καλσόν 140Den Nero 2 07720	1729			
06984	Adco Καλσόν 140Den Nero 3 07720	1729			
06985	Adco Καλσόν 140Den Nero 4 07720	1729			
06986	Adco Καλσόν 140Den Nero 5 07720	1729			
06987	Adco Καλσόν 140Den Antracite 1 07720	1729			
06988	Adco Καλσόν 140Den Antracite 2 07720	1729			
06989	Adco Καλσόν 140Den Antracite 3 07720	1729			
06990	Adco Καλσόν 140Den Antracite 4 07720	1729			
06991	Adco Καλσόν 140Den Antracite 5 07720	1729			
06992	Adco Καλσόν 140Den Visone 1 07720	1729			
06993	Adco Καλσόν 140Den Visone 2 07720	1729			
06994	Adco Καλσόν 140Den Visone 3 07720	1729			
06995	Adco Καλσόν 140Den Visone 4 07720	1729			
06996	Adco Καλσόν 140Den Visone 5 07720	1729			
06817	Adco Κάλτσες Ριζομηριου Αντιεμβολικες 07460 Small	1729			
06821	Adco Κάλτσες Ριζομηριου Αντιεμβολικες 07460 X-Small	1729			
06877	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Μαύρο No 1 07711	1729			
06878	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Μαύρο No 2 07711	1729			
06879	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Μαύρο No 3 07711	1729			
06880	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Μαύρο No 4 07711	1729			
06881	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Μαύρο No 5 07711	1729			
06882	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Ανθρακί No 1 07711	1729			
06883	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Ανθρακί No 2 07711	1729			
06884	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Ανθρακί No 3 07711	1729			
06885	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Ανθρακί No 4 07711	1729			
06886	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Antracite No 5 07711	1729			
06887	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Visone No 1 07711	1729			
06888	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Visone No 2 07711	1729			
06889	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Visone No 3 07711	1729			
06890	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Visone No 4 07711	1729			
06891	Adco Κάλτσα Κατω Γονατος 70Den ( 12 - 15 Mmhg) Visone No 5 07711	1729			
10985	Adco Κάλτσες Ριζομηριου Αντιεμβολικες 07460 Large	1729			
10945	Adco Κάλτσες Ριζομηρίου Αντιεμβολικές 07460 Xlarge	1729			
10946	Adco Κάλτσες Ριζομηριου Αντιεμβολικες 07460 Medium	1729			
21610	ADCO ΚΑΛΤΣΕΣ ΡΙΖΟΜΗΡΙΟΥ 70 DEN (12-15 MMHG) 07712 ΜΑΥΡΟ ΝΟ1	1729			
21650	ADCO ΚΑΛΤΣΑ ΚΑΤΩ ΓΟΝΑΤΟΣ CLASS I 07160 BEIGE X-LARGE	1729			
014941	BRADEX COOLPACK ELASTUS HYDROCOOL 6CM X 3M &amp; ELASTUS ACTIVE 7,5CM X 4,6M	1566			
014942	BRADEX ELASTUS TAPEKINESIOLOGY 5CM X 5M	1566			
11872	Adco Λάστιχα Γυμναστικής x 3 Τμχ	1566			
06743	Adco Μπαλάκια Ασκήσεως Χειρός x 4	1566			
07014	Adco Βακτηρίες Αγκώνος Ανοιχτές (Ζεύγος) 06220	1644			
06758	Adco Μπαστούνι Μεταλλικό Σπαστό &#038; Ρυθμιζόμενο 06140	1644			
06827	Adco Μπαστούνι Γυναικειο Λαβή Τ 06110 Μαύρο	1644			
06828	Adco Μπαστούνι Γυναικειο Λαβή Τ 06110 Καφέ	1644			
06856	Adco Μπαστούνι Ρυθμιζομενου Υψους Μεταλλικο 06130	1644			
06748	Adco Πατερίτσες Αλουμινίου Κανονικές 06211	1644			
06749	Adco Πατερίτσες Ξύλινες 06200	1644			
06750	Adco Πατερίτσες Αλουμινίου Παιδικές 06210	1644			
06751	Adco Πατερίτσες Αλουμινίου Γίγας 06212	1644			
06725	Adco Τάπα Μπαστουνιών Αντιολισθητική x 6	1644			
07008	Adco Τετράποδο Με Ρυθμιζομενα Μικρά Πόδια 06401	1644			
06826	Adco Τρίποδο Ρυθμιζόμενου Ύψους 06400	1644			
04124	Apivita Intimate Plus Cleansing Gel Με Tea Tree &amp; Πρόπολη 200 ml	1975			
04125	Apivita Intimate Lady Με Αλόη &amp; Πρόπολη 200 ml	1975			
04126	APIVITA INTIMATE DAILY ΜΕ ΧΑΜΟΜΗΛΙ &amp; ΠΡΟΠΟΛΗ 200 ML	1975			
04124	Apivita Intimate Plus Cleansing Gel Με Tea Tree &amp; Πρόπολη 200 ml	1975			
04125	Apivita Intimate Lady Με Αλόη &amp; Πρόπολη 200 ml	1975			
04126	APIVITA INTIMATE DAILY ΜΕ ΧΑΜΟΜΗΛΙ &amp; ΠΡΟΠΟΛΗ 200 ML	1975			
04139	Benostan Ιntimate calendula 200ml	1975			
04140	Benostan Ιntimate chamomile 200ml	1975			
04141	Castalia Dermogiene Gel Intime 200 ml	1975			
04142	Castalia Dermogiene Gel Intime 500 ml	1975			
04144	Betadine Irrigator ΣΥΣΚΕΥΗ ΓΙΑ ΚΟΛΠΙΚΕΣ ΠΛΥΣΕΙΣ Χ 1 ΤΜΧ	1975			
04146	Bepanthol Sensicare 200ml	1975			
04152	Intermed Eva Intima Wash Herbosept 250 ml	1975			
04153	Intermed Eva Douche Normal PH3.0 147 ml	1975			
04155	Intermed Eva Intima Wash Extrasept 250ml	1975			
04166	Intermed Eva Intima Wash Original 250ml	1975			
04168	Intermed Eva Intima Wash Special 250ml	1975			
04170	Hydrovit Intimcare 150 ml	1975			
04172	Vaginelle Feminine Wash 150ml	1975			
04177	Frezyderm Intim Area Foam 150 ml	1975			
04178	Frezyderm Intim Area Liquid pH4 200ml	1975			
04181	Frezyderm Intim Σόδα pH 9 150 ml	1975			
04182	Frezyderm Intim Aid Cleanser 200 ml	1975			
04186	Gynofit Λοσιόν Καθαρισμού με Άρωμα 200 ml	1975			
04187	Gynofit Λοσιόν Καθαρισμού χωρίς Άρωμα 200 ml	1975			
06654	Sebamed Intimate Wash 200Ml	1975			
07177	Tecnogyn Intimate Soap 200Ml	1975			
07227	Germisdin Intim Gel - Cream 250 ml	1975			
07228	Isdin Germisdin Higiene Intima Tissues 20 Τεμ.	1975			
07413	SANEX SENSITIVE INTIMATE CARE 250 ML	1975			
07804	Anfo 3 Liquido 200ml	1975			
07811	Anfonet Liquido 200 ml	1975			
07867	Eubos Feminin Liquid 200ml	1975			
08759	Frezyderm Sensitive Intim Girl Foam 250ml	1975			
08248	A-derma Dermintim Ph 5,5 200ml	1975			
08249	A-derma Dermintim Ph 8 200ml	1975			
10875	Omega Pharma Lactacyd Intimo Lotion 300ml	1975			
10832	Femilyane Physio 200 ml	1975			
10833	Femilyane PH8 200 ml	1975			
10857	Synchroline Cleancare Intimate Liquid 200ml	1975			
10901	Illa Intimo 300 ml	1975			
10908	Frezyderm Intim Area Wipes x 20 Τμχ	1975			
10973	Tecnogyn Intimate Hygiene  x 20 tissues	1975			
11039	Illa Gel Intimo 30 ml	1975			
11060	Omega Pharma Lactacyd Pharma Sensitive 250 ml	1975			
11061	Omega Pharma Lactacyd Pharma Antibacterial 250 ml	1975			
11064	Omega Pharma Lactacyd Intimate Wipes Single x 15 Τμχ	1975			
12044	Pharmasept Tol Velvet Hygienic Gloves x 10 Τμχ	1975			
12241	Pharmasept Tol Velvet Hygienic Foam Wash 200 ml	1975			
12346	Intermed Eva Intima Wash Cransept 250 ml	1975			
54231	Pic Ελαστικό Πουάρ Νο12	1975			
16619	Intermed Eva Intima Fresh &amp; Clean Towelettes x 12 Τμχ	1975			
16620	Intermed Eva Intima Wash Diabetel 250 ml	1975			
16790	Pic Ελαστικό Πουάρ Νο6	1975			
22250	OMEGA PHARMA LACTACYD INTIMO LOTION 300 ML + ΔΩΡΟ INTIMATE WIPES X 15 ΤΜΧ	1975	1867		
22144	OMEGA PHARMA LACTACYD OXYGEN FRESH ULTRA REFRESHING INTIMATE WASH 200 ML	1975	 		
013778	KORRES INTIMATE AREA CLEANSER ΜΕ ΧΑΜΟΜΗΛΙ &amp; LACTIC ACID 250 ML 1+1 ΔΩΡΟ	1975	1867		
014131	KORRES INTIMATE AREA CLEANSER ΜΕ ΧΑΜΟΜΗΛΙ &amp; LACTIC ACID 250 ML	1975			
014232	APIVITA INTIMATE DAILY ΜΕ ΧΑΜΟΜΗΛΙ &amp; ΠΡΟΠΟΛΗ 300 ML	1975			
014233	APIVITA INTIMATE PLUS ΜΕ ΠΡΟΠΟΛΗ &amp; ΤΕΙΟΔΕΝΤΡΟ 300 ML	1975			
014749	Omega Pharma Lactacyd Pharma Antibacterial 250 ml + Δώρο Intimate Wipes x 10 Τμχ	1975	1867		
014951	URIAGE INTIMATE GYN 8 100 ML	1975			
014952	URIAGE INTIMATE GYN-PHY CLEANSING MIST 50 ML	1975			
04164	Intermed Eva Biolact Douche x4 Κολπ.Πλύσεις	1975			
21246	EPSILON HEALTH VIDERMINA CLX CLEANSER 0,1% 300 ML	1975			
07225	Isdin Germisdin Liquid Soap 500 ml	1975			
04184	Froika Froipol Liquid 200ml ήπιο αντισηπτικό	1975			
04132	Frezyderm Aqua Care Vaginal Gel 50 gr	1976			
04143	Lactal Vaginal Gel 7 x 5ml	1976			
04150	Intermed Eva Douche Aloe Vera PH4,2 147ml	1976			
04159	Intermed Eva Moist PH5.0 x 9 applications	1976			
04162	Intermed Eva Moist Long Acting PH3.0 9Appl.x2,5gr	1976			
04171	Replens Vaginal Gel x 8	1976			
04173	Rephresh Vaginal Gel 4appl x 5gr	1976			
04174	Replens Vaginal Gel x 3	1976			
11062	Omega Pharma Lactacyd Pharma Moisturizing 250 ml	1976			
16111	Gynofit Λάδι Για Την Υγιεινή Της Ευαίσθητης Περιοχής 100 ml	1976			
16115	Gynofit Ενυδατική Κολπική Γέλη 6 x 5 ml	1976			
04183	Froika Zetasin Jelly 90ml	1976			
07231	Arkopharma Phyto Soya Vaginal Gel x 8 Μονοδόσεις	1976			
11221	I For Me Κολπικά Υπόθετα x 14	1976			
11286	I For Me Κολπικά Υπόθετα x 7	1976			
04128	Frezyderm Self Care Gel (για Τους Ερεθισμους) 75ml	1702			
04131	Frezyderm Prelactic Vaginal Cream (κρεμα Για Τη Ρυθμιση Κολπικου Ph) 50 gr	1702			
04147	Intermed Eva Douche Baking Soda PH9 147 ml	1702			
04148	Intermed Eva Douche Chamomile PH4,2 147 ml	1702			
04180	Frezyderm Intim Χαμομήλι pH 4,5 150 ml	1702			
11063	Omega Pharma Lactacyd Pharma Soothing 250 ml	1702			
12613	Vaginelle Anti - Itch Cream 25 ml	1702			
25570	EPSILON HEALTH ALKAGIN SOOTHING INTIMATE CLEANSER 250 ML	1702			
04149	Intermed Eva Restore Gel PH3.8 9Appl. x5gr	1702			
04151	Intermed Eva Restore Ovules X10	1702			
04167	Intermed Eva Medival Gel-Cream 50ml	1702			
04188	Gandour Creme Gynoglycine 75ml	1702			
21247	EPSILON HEALTH VIDERMINA CLX OVULES 0,2% X 10 ΤΜΧ	1702			
04179	Frezyderm Intim Ξύδι pH 3,5 150 ml	1596			
04185	Gynofit Gel με Γαλακτικό Οξύ 6 x 5 ml	1596			
16454	Omega Pharma Lactacyd Pharma Antifungal 250 ml	1596			
24750	INTERMED EVA MYCOSIS X 10 ΚΟΠΛΙΚΑ ΥΠΟΘΕΤΑ	1596			
25551	EPSILON HEALTH VIDERMINA  MUCUS 30 ML	1596			
08048	Acticand 30 Κολπικά Δισκία 8 x 1.3gr	1596			
11923	Epsilon Health Donafil Κολπικά Υπόθετα  x 10 Τμχ x 2 g	1596			
10517	OB Procomfort Mini x 8 Τμχ	1688			
10518	OB Procomfort Mini x 16 Τμχ	1688			
10519	OB Original Normal x 16 Τμχ	1688			
10520	OB Normal x 8 Τμχ	1688			
10521	OB Super  x 8 Τμχ	1688			
10522	OB Original Super x 16 Τμχ	1688			
10523	OB Procomfort Light Days x 8 τμχ	1688			
011108	EveryDay Sensitive Ultra Plus Normal x 10 Τμχ	1688			
011109	EveryDay Sensitive Super Ultra Plus x 10 Τμχ	1688			
011110	EveryDay Sensitive Ultra Plus Maxi Night x 10 Τμχ	1688			
010986	Fastaid Advanced Femease 2 Pads	1688	1672		
04157	Intermed Eva Douche Post Menstrual PH7.0 147ML	1687			
05314	Benostan Senso-V Cream 50ml	1687			
10458	Intermed Eva Belle Vag.Cream 10 Tubes x 5gr  (PH - 4,5)	1687			
14793	Cicatridina Vaginal Ovules x 10 Τμχ	1687			
08758	Frezyderm Rectanal Aid Wipes x 20	1845			
05163	Intermed Perianal Wash 200ml	1845			
05164	Intermed Perianal Wipes για αιμορροϊδες x12τμχ	1845			
05155	Frezyderm Rectanal Aid Cream 50ml	1845	1567		
05156	Aboca Fitoroid Pom. 40ml	1845	1567		
05158	Benostan Procto Cream 28 gr	1845	1567		
05159	Intermed Perianal Cream 45gr	1845	1567		
05160	HemoClin Gel 37gr	1845	1567		
12317	Pharmasept Tol Velvet Hygienic Wet Wipes x 30 Τμχ	1845	1567		
13930	Anurex Κρυοθεραπεία Αιμορροίδων x 1 Τμχ	1845	1567		
16010	Cicatridina Ointment 60 gr	1845	1567		
16051	Cicatridina x 10 Ορθικά Υπόθετα	1845	1567		
21190	VENOLEN PLUS X 20 TABS	1845	1567		
21331	APIRECTUM X 10 ΟΡΘΙΚΑ ΥΠΟΘΕΤΑ	1845	1567		
21552	PROCTO SYNALAR CLEANSING FOAM 40 ML	1845	1567		
22056	POWER HEALTH CLASSICS HAEMOCAPS X 30 CAPS	1845	1567		
014180	EPSILON HEALTH VIDERMINA MD RECTAL LIPOGEL 30 ML + ΔΩΡΟ 15 ML	1845	1567		
015266	EPSILON HEALTH VIDERMINA MD RECTAL LIPOGEL 30 ML	1845	1567		
25930	BENOSTAN PROCTO GEL 50ML	1845			
25931	Benostan Procto Spray 100 ml	1845			
06026	Intermed Eva Vagil 60 ml	1768			
05929	Biocard™ Celiac Test	1665			
08843	Kessler Stericlean Αποστειρωμένες Γάζες 36 x 40 cm x 10 Τμχ	1648			
08842	Kessler Stericlean Αποστειρωμένες Γάζες 15 x 30 cm x 12 Τμχ	1648			
08622	Kessler Primafix Αυτοκόλλητες Γάζες 10 x 10 cm x 5 Τμχ	1648			
12009	Kessler Primafix Αυτοκόλλητες Γάζες 10 x 15 cm x 5 Τμχ	1648			
011829	Kessler Clinica Aquafix Αυτοκόλλητες Αδιάβροχες Γάζες 6 cm x 7 cm x 5 Τμχ	1648			
011830	Kessler Clinica Aquafix Αυτοκόλλητες Αδιάβροχες Γάζες 8 cm x 10 cm x 5 Τμχ	1648			
011831	Kessler Clinica Aquafix Αυτοκόλλητες Αδιάβροχες Γάζες 10 cm x 15 cm x 5 Τμχ	1648			
011833	Kessler Clinica Aquafix Αυτοκόλλητες Αδιάβροχες Γάζες 10 cm x 20 cm x 4 Τμχ	1648			
012730	KESSLER PRIMAFIX ΑΥΤΟΚΟΛΛΗΤΕΣ ΓΑΖΕΣ 6 X 7 CM X 5 ΤΜΧ	1648			
21370	SKINFIXE ΑΔΙΑΒΡΟΧΗ ΑΥΤΟΚΟΛΛΗΤΗ ΓΑΖΑ 5,5 X 7 CM X 5 ΤΜΧ	1648			
21371	SKINFIXE ΑΔΙΑΒΡΟΧΗ ΑΥΤΟΚΟΛΛΗΤΗ ΓΑΖΑ 10 X 10 CM Χ 5 ΤΜΧ	1648			
21372	SKINFIXE ΑΔΙΑΒΡΟΧΗ ΑΥΤΟΚΟΛΛΗΤΗ ΓΑΖΑ 10 X 15 CM X 5 ΤΜΧ	1648			
21373	CLIFIXE ΑΥΤΟΚΟΛΛΗΤΕΣ ΑΠΟΣΤΕΙΡΩΜΕΝΕΣ ΓΑΖΕΣ 10 X 10 CM X 5 ΤΜΧ	1648			
21374	CLIFIXE ΑΥΤΟΚΟΛΛΗΤΕΣ ΑΠΟΣΤΕΙΡΩΜΕΝΕΣ ΓΑΖΕΣ 10 X 15 CM X 5 ΤΜΧ	1648			
21375	CLIFIXE ΑΥΤΟΚΟΛΛΗΤΕΣ ΑΠΟΣΤΕΙΡΩΜΕΝΕΣ ΓΑΖΕΣ 10 X  25 CM X 3 ΤΜΧ	1648			
21376	CLIFIXE ΑΥΤΟΚΟΛΛΗΤΕΣ ΑΠΟΣΤΕΙΡΩΜΕΝΕΣ ΓΑΖΕΣ 5,5 X 7 CM X 5 ΤΜΧ	1648			
013657	KESSLER CLINICA AQUAFIX ΑΥΤΟΚΟΛΛΗΤΕΣ ΑΔΙΑΒΡΟΧΕΣ ΓΑΖΕΣ 5 CM X 7,2 CM X 4 ΤΜΧ	1648			
013658	KESSLER CLINICA AQUAFIX ΑΥΤΟΚΟΛΛΗΤΕΣ ΑΔΙΑΒΡΟΧΕΣ ΓΑΖΕΣ 10 CM X 10 CM X 5 ΤΜΧ	1648			
013659	KESSLER CLINICA AQUAFIX ΑΥΤΟΚΟΛΛΗΤΕΣ ΑΔΙΑΒΡΟΧΕΣ ΓΑΖΕΣ 10 CM X 25 CM X 4 ΤΜΧ	1648			
011711	Kessler Primafix Aυτοκολλητες Γαζες 10 χ 20 cm 4 Τμχ	1648			
012212	KESSLER PRIMAFIX AΥΤΟΚΟΛΛΗΤΕΣ ΓΑΖΕΣ 5 X 7,2 CM X 5 ΤΜΧ	1648			
013347	KESSLER PRIMAFIX AΥΤΟΚΟΛΛΗΤΕΣ ΓΑΖΕΣ 10 X 30 CM X 3 ΤΜΧ	1648			
013576	KESSLER PRIMAFIX AΥΤΟΚΟΛΛΗΤΕΣ ΓΑΖΕΣ 10 X 25 CM X 4 ΤΜΧ	1648			
12375	Kessler Stericlean Αποστειρωμένες Γάζες 15 x 15 cm x 12 Τμχ	1648			
16350	Karabinis Medical Γάζες Μη Αποστειρωμένες 10 x 10 cm x 100 Τμχ	1648			
012274	Kessler Primafix Αυτοκόλητες Γάζες 8 cm x 10 cm x 5 Τμχ	1648			
62884	Kessler aquafix 8x10cm 50τεμ	1648			
12373	Asepta Τριγωνικός Επίδεσμος 90 cm x 90 cm x 130 cm	1701			
12374	Matsuda Ελαστικός Επίδεσμος 12 cm	1701			
12376	Pic Flexa Elast Ελαστικός Επίδεσμος 5 cm	1701			
12990	Pic Flexaelast Ελαστικός Επίδεσμος 10 cm	1701			
20577	PIC FLEXA ELAST ΕΛΑΣΤΙΚΟΣ ΕΠΙΔΕΣΜΟΣ 12 CM	1701			
21030	PIC FLEXA ELAST ΕΛΑΣΤΙΚΟΣ ΕΠΙΔΕΣΜΟΣ 6 CM X 4.5 M	1701			
013279	KESSLER ΕΛΑΣΤΙΚΟΣ ΕΠΙΔΕΣΜΟΣ FLEXIBAND 6 CM X 4,5 M	1701			
013280	KESSLER ΕΛΑΣΤΙΚΟΣ ΕΠΙΔΕΣΜΟΣ FLEXIBAND 8 CM X 4,5 M	1701			
013282	KESSLER ΕΛΑΣΤΙΚΟΣ ΕΠΙΔΕΣΜΟΣ FLEXIBAND 10 CM X 4,5 M	1701			
013283	KESSLER ΕΛΑΣΤΙΚΟΣ ΕΠΙΔΕΣΜΟΣ FLEXIBAND 12 CM X 4,5 M	1701			
013284	KESSLER ΕΛΑΣΤΙΚΟΣ ΕΠΙΔΕΣΜΟΣ FLEXIBAND 15 CM X 4,5 M	1701			
013285	KESSLER ΕΛΑΣΤΙΚΟΣ ΕΠΙΔΕΣΜΟΣ FLEXIBAND 20 CM X 4,5 M	1701			
23210	3M TEGADERM 10 CM X 12 CM X 1 ΤΜΧ	1701			
23770	MATSUDA ΕΛΑΣΤΙΚΟΣ ΕΠΙΔΕΣΜΟΣ 6 CM	1701			
12830	Master Aid Maxi Stretch 50 x 8 cm (Καφέ)	1701			
07064	Coban 10Cm X 3.5M Μπέζ	1701			
07065	Coban 7.5Cm X 3M Μπέζ	1701			
12991	Leukoplast 4,60 x 2,50 cm	1767			
14789	Kessler Enoplast 2.50 cm x 5 m	1767			
08605	Kessler Enosilk 2.50 cm x 5 m	1767			
08656	Kessler Enofilm 2.5 cm x 5 m	1767			
012276	KESSLER ENOPORE 1,25 CM X 5 M	1767			
012277	KESSLER ENOPORE 2,5 CM X 5 M	1767			
012278	KESSLER ENOFILM 1,25 CM X 5 M	1767			
012279	KESSLER ENOSILK 1,25 CM X 5 M	1767			
21810	BSN MEDICAL LEUKOSILK 2.5 CM X 4.6 M	1767			
07047	Micropore Χάρτινη Ταινία 5cm x 5m	1767			
07048	Micropore Χειρουργική Υποαλλεργική Ταινία 2.5cm X 5m	1767			
07074	Durapore Ταινία 5Cm X 9.14M	1767			
014106	Kessler Sensitive Hypoallergenic 6 Cm X1M 1 TMX	1914			
08841	Kessler Original Αντισηπτικά Strips x 30 Τμχ	1914			
08840	Kessler Ελαστικά &amp; Αδιάβροχα Strips x 20 Tμχ	1914			
012284	KESSLER AQUASTRIP X 20 STRIPS	1914			
21112	Hansaplast Junior Star Wars x 16 Strips	1914			
014407	KESSLER ORIGINAL ΑΔΙΑΒΡΟΧΟ ΑΥΤΟΚΟΛΛΗΤΟ STRIP 6 CM X 1 M X 1 ΤΜΧ	1914			
07638	Hansaplast Cotton Carres x 70 τεμάχια	1914			
07694	Hansaplast Μικροί Στρογγυλοί Προστατευτικοί Δακτύλιοι x 20 τεμάχια	1914			
07713	Hansaplast Aqua Protect Με Αντιβακτηριδιακή Δράση x 20 strips	1914			
07705	Hansaplast Medical Sensitive 1.25cm x 5m	1914			
07733	Hansaplast Medical Sensitive 2.5cm x 5m	1914			
07656	Hansaplast Classic 1.25cm x 5m	1914			
07726	Hansaplast Classic 2.5cm x 5m	1914			
07729	Hansaplast Soft 2.5cm x 5m	1914			
07661	Hansaplast Επίδεσμος σε μορφή Σπρέυ 32,5 ml	1914			
07688	Hansaplast Disinfection x 20 τεμάχια	1914			
07699	Hansaplast Universal Στενό x 100 Τμχ (45676)	1914			
07640	Hansaplast Universal Φαρδύ x 100 Τμχ (45677)	1914			
07708	Hansaplast Sensitive x 20 τεμάχια	1914			
07674	Hansaplast Extra Power Αδιάβροχο x 16 τεμάχια	1914			
07670	Hansaplast Extra Power Αδιάβροχο 80 x 60 cm x 8 τμχ	1914			
07728	Hansaplast Aqua Protect x 20 τεμάχια	1914			
07732	Hansaplast Finger Strips x 20 τεμάχια	1914			
07709	Hansaplast Προστατευτικά Διαφανή Επιθέματα	1914			
07655	Hansaplast Universal x 20 τεμάχια - 4 Διαφορετικά Μεγέθη	1914			
07639	Hansaplast Universal x 40 τεμάχια - 4 Διαφορετικά Μεγέθη	1914			
07710	Hansaplast Universal Round Strips x 50 spots	1914			
10570	Hansaplast Strips Knees&amp;Elbows x 10 τμχ	1914			
10576	Hansaplast  Universal x 10 Strips -2 Διαφορετικά Μεγέθη	1914			
010731	Kessler Clinica Original x 20 Strips	1914			
012272	Kessler Original Clinica Kids x 20 Strips (ψαράκια)	1914			
012273	Kessler Original Clinica Kids x 20 Strips (Δεινόσαυροι)	1914			
12331	Master Aid Ortopad Junior Simpaty Cotton x 20 Τμχ	1838			
12330	Master Aid Ortopad Junior x 50 Τμχ	1838			
13500	Master Aid Ortopad Regular Simpaty Cotton x 20 Τμχ	1838			
13070	Master Aid Ortopad Regular x 50 Τμχ	1838			
21052	PIC OPTISOFT COMFORT ΟΦΘΑΛΜΙΚΟ ΕΠΙΘΕΜΑ ΜΕ ΑΥΤΟΚΟΛΛΗΤΟ 95 Χ 65 ΜΜ Χ 10 ΤΜΧ	1838			
013606	KESSLER OCUPAD ΑΥΤΟΚΟΛΛΗΤΟ ΟΦΘΑΛΜΙΚΟ ΕΠΙΘΕΜΑ 7 Χ 9 CM X 10 ΤΜΧ	1838			
013607	KESSLER OCUPAD ΑΥΤΟΚΟΛΛΗΤΟ ΟΦΘΑΛΜΙΚΟ ΕΠΙΘΕΜΑ 6 Χ 8 CM X 10 ΤΜΧ	1838			
12576	Novax Navi Ocular Patch Περιοφθαλμικό Αποσυμφορητικό  x 14 Τμχ	1838			
06335	Bausch And Lomb Renu Multiplus 360ml	1923			
06337	Opti-Free  Express 355 ml	1923			
06338	New Sept Total 100ml	1923			
06339	New Sept Plus 250ml	1923			
06340	New Sept Plus 500ml	1923			
06341	New Sept Total 500ml	1923			
07062	Aosept® Plus 360 Ml	1923			
07998	Bausch &amp; Lomb Bio -True 300 ml	1923			
07922	Meni Soft Cleaning Solution 100ml	1923			
07923	Meni Soft Cleaning Solution 380ml	1923			
08857	Opti-Free Pure Moisture 300ml	1923			
09237	Aquasoft 5min 380ml	1923			
11147	Opti-Free Pure Moist 90ml	1923			
15090	Amvis Novasoft Aqua 360 ml	1923			
18430	AOSEPT PLUS HYDRAGLYDE 360 ML	1923			
014996	BRADEX HYDROSEPT 500 ML	1923			
12690	Bausch &amp; Lomb Bio -True 360 ML	1923			
05175	Aboca Fitostill Gocce Oculari 5ml (οφθαλμικες σταγονες των 10 αμπ. x 0,5ml)	1661			
05950	GenTeal Coll 10ml	1661			
05951	GenTeal gel 0,3% 10gr	1661			
05952	Hyabak Protector 10 ml	1661			
05953	Hyabak Protector 5ml	1661			
05958	Hye Light οφθαλμικό διάλυμα 20&#215;0,5ml	1661			
05964	Recugel 10gr	1661			
05965	Hye monodose, 20 x 0,5ml	1661			
06570	Optive Lubricant Eye Drops 10 ml	1661			
06571	Optive Plus Eye Drops 10ml	1661			
06572	Refresh Optive Amp x 30	1661			
07236	Thera Tears Eye Drops X 24	1661			
07239	Wet Moisturizing Drops 20 X 0.4 Monodose	1661			
07240	Wet Therapy Drops 20 X 0.4 Monodose	1661			
07908	Hylo-Comod Eye Drops 10ml	1661			
07941	Vita-Pos Eye Ointment 5 gr	1661			
13411	VISMED EYE DROPS 0,18%  X 20 MDU X 0,3 ml	1661			
11287	Optive Fusion Eye Drops 10 ml	1661			
13691	Visionlux Plus Eye Drops 10 ml	1661			
15171	A.Vogel Eye Drops 10 ml	1661			
15250	Thealoz Duo Eye Drops 10 ml	1661			
15251	Thealoz Duo Eye Drops 5 ml	1661			
15450	Refresh Οφθαλμικές Σταγόνες 30 x 0,4 ml	1661			
16352	Optrex Αναζωογονητικές Οφθαλμικές Σταγόνες Για Κουρασμένα Μάτια 10 ml	1661			
16354	Optrex Actimist Spray 2 In 1 Για Κουρασμένα Μάτια 10 ml	1661			
16670	Navi Lipo Eye Drops 10 ml	1661			
16655	Hylo-Gel Eye Drops 10 ml	1661			
16691	Systane Hydration Drops 10 ml	1661			
